time,Experiment,ESM,Source,burntFractionAll,grid_area,BA_area_pred
2043-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,384.1972,510051523.1101868,500.86347274835805
2044-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,379.7127,510051523.1101868,492.88832683837836
2045-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,411.28592,510051523.1101868,539.2984627114658
2046-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,371.46545,510051523.1101868,484.3339628286633
2047-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,416.50827,510051523.1101868,531.5799628924865
2048-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,371.87515,510051523.1101868,492.9294951678987
2049-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,360.5719,510051523.1101868,476.6835347600071
2050-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,444.45163,510051523.1101868,587.668076238199
2051-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,408.76926,510051523.1101868,531.0353041818618
2052-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,442.37012,510051523.1101868,571.5936754373603
2053-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,310.69897,510051523.1101868,406.60038143246504
2054-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,375.73264,510051523.1101868,490.81963464644446
2055-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,428.965,510051523.1101868,556.6061573786039
2056-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,441.13635,510051523.1101868,574.6795238516017
2057-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,364.03867,510051523.1101868,473.0768987090811
2058-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,435.82208,510051523.1101868,558.8464063345253
2059-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,372.096,510051523.1101868,488.6955364725184
2060-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,377.3555,510051523.1101868,489.934490845475
2061-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,449.48526,510051523.1101868,587.9885941440455
2062-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,381.76294,510051523.1101868,492.0023535792112
2063-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,400.89926,510051523.1101868,522.9754709167822
2064-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,421.7601,510051523.1101868,542.2309557206847
2065-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,385.69525,510051523.1101868,497.1243237373313
2066-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,399.94058,510051523.1101868,516.4622256543402
2067-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,430.44623,510051523.1101868,551.1399890017469
2068-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,371.42004,510051523.1101868,476.53347319718966
2069-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,465.62253,510051523.1101868,598.772133716927
2070-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,440.69855,510051523.1101868,575.4939748756776
2071-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,434.6901,510051523.1101868,551.6808561476831
2072-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,457.58163,510051523.1101868,592.5328664956709
2073-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,407.84723,510051523.1101868,531.4928371451857
2074-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,416.80872,510051523.1101868,539.6934129624046
2075-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,445.24463,510051523.1101868,571.4274546321476
2076-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,492.49405,510051523.1101868,627.3369853663945
2077-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,453.0598,510051523.1101868,585.6887863819757
2078-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,448.25595,510051523.1101868,578.6876756457275
2079-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,368.59128,510051523.1101868,467.8357220740278
2080-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,410.85806,510051523.1101868,524.7399895929893
2081-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,412.13416,510051523.1101868,522.3533348076055
2082-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,474.82898,510051523.1101868,600.5746081895194
2083-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,411.28894,510051523.1101868,521.941806125737
2084-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,460.64322,510051523.1101868,591.9968719288622
2085-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,458.52005,510051523.1101868,580.1271034957443
2086-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,477.05026,510051523.1101868,603.7226332318855
2087-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,421.6235,510051523.1101868,545.4483475659296
2088-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,499.3709,510051523.1101868,643.8827826235104
2089-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,454.70468,510051523.1101868,580.6337108048165
2090-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,525.4216,510051523.1101868,671.5588128384494
2091-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,447.5639,510051523.1101868,572.3616427141689
2092-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,481.35013,510051523.1101868,617.9141725623331
2093-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,491.45554,510051523.1101868,628.4164436355011
2094-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,533.3943,510051523.1101868,671.4073120495765
2095-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,487.71027,510051523.1101868,630.2730047552543
2096-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,522.86365,510051523.1101868,661.9815276446005
2097-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,454.62057,510051523.1101868,578.034002050507
2098-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,454.1801,510051523.1101868,574.8138825899023
2099-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,519.3659,510051523.1101868,658.6688878273977
2100-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,463.56143,510051523.1101868,586.2147035246281
2015-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,396.8353,510051523.1101868,521.4277293835845
2016-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,440.38748,510051523.1101868,561.4830383800416
2017-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,347.33047,510051523.1101868,439.3774917429586
2018-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,421.95215,510051523.1101868,519.3572057934823
2019-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,348.90286,510051523.1101868,448.9906524287685
2020-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,391.98004,510051523.1101868,498.03083231091443
2021-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,439.93683,510051523.1101868,540.308521920456
2022-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,399.2575,510051523.1101868,507.10005942905747
2023-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,480.78854,510051523.1101868,589.7259968319496
2024-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,362.11865,510051523.1101868,458.6323656749204
2025-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,406.0331,510051523.1101868,505.0085819424997
2026-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,391.58304,510051523.1101868,483.7938589599329
2027-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,354.53836,510051523.1101868,445.83103770270213
2028-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,467.75116,510051523.1101868,548.5375861812004
2029-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,443.45685,510051523.1101868,567.167552871167
2030-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,396.6864,510051523.1101868,497.8137762237954
2031-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,419.4619,510051523.1101868,514.0454828117072
2032-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,384.45673,510051523.1101868,468.73827299157716
2033-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,414.84653,510051523.1101868,508.3885253990294
2034-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,449.97348,510051523.1101868,529.2316826829084
2035-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,382.8098,510051523.1101868,486.3091797562022
2036-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,428.17633,510051523.1101868,540.6227327404509
2037-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,459.76846,510051523.1101868,564.9836212365868
2038-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,398.921,510051523.1101868,488.3546305559491
2039-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,434.74808,510051523.1101868,561.9227742456302
2040-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,482.68793,510051523.1101868,544.0589721191006
2041-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,488.72964,510051523.1101868,582.908237485839
2042-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,450.9032,510051523.1101868,563.6784959947648
2043-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,452.6329,510051523.1101868,542.0091519044526
2044-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,445.14447,510051523.1101868,540.8968997919551
2045-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,487.89294,510051523.1101868,558.1103604309706
2046-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,417.1746,510051523.1101868,504.2751563406477
2047-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,456.35434,510051523.1101868,568.2350389775751
2048-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,607.60254,510051523.1101868,681.6111981140102
2049-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,424.23376,510051523.1101868,518.5631952566113
2050-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,530.7954,510051523.1101868,655.9833849585425
2051-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,543.8422,510051523.1101868,601.7859086901007
2052-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,458.78082,510051523.1101868,573.4842940078472
2053-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,413.80496,510051523.1101868,507.2569269825569
2054-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,533.39966,510051523.1101868,635.7063850178064
2055-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,449.58133,510051523.1101868,573.9542967380631
2056-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,479.78018,510051523.1101868,599.30695246386
2057-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,485.14044,510051523.1101868,578.2447704723882
2058-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,566.21967,510051523.1101868,647.3782631677898
2059-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,505.09927,510051523.1101868,576.3485078314519
2060-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,669.48224,510051523.1101868,743.7333888860181
2061-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,556.4815,510051523.1101868,655.1898417650134
2062-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,442.39316,510051523.1101868,564.3220371899704
2063-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,559.1013,510051523.1101868,665.3803809291733
2064-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,475.4205,510051523.1101868,583.4775069316535
2065-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,672.66113,510051523.1101868,744.4270059087041
2066-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,557.53326,510051523.1101868,661.7486620603818
2067-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,742.69354,510051523.1101868,857.6347480804553
2068-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,535.4709,510051523.1101868,636.0167320014788
2069-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,599.6972,510051523.1101868,699.690842998769
2070-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,458.09094,510051523.1101868,565.4757888021884
2071-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,672.1966,510051523.1101868,771.4984989114647
2072-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,610.8512,510051523.1101868,733.9015436152846
2073-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,608.5699,510051523.1101868,690.043430985425
2074-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,538.19763,510051523.1101868,665.8734973055576
2075-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,508.55817,510051523.1101868,621.5608100216436
2076-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,583.1385,510051523.1101868,698.2010979571464
2077-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,539.85205,510051523.1101868,658.4691943219261
2078-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,572.3174,510051523.1101868,712.1126196826293
2079-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,684.9101,510051523.1101868,779.5593299338683
2080-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,549.14417,510051523.1101868,669.783722460279
2081-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,656.13165,510051523.1101868,766.8104308858376
2082-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,609.8339,510051523.1101868,715.5885340027758
2083-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,687.05164,510051523.1101868,825.8829611617593
2084-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,661.1055,510051523.1101868,775.5689593642736
2085-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,592.17163,510051523.1101868,695.1488989580685
2086-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,605.40643,510051523.1101868,723.9170831527665
2087-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,718.24457,510051523.1101868,829.2768109853315
2088-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,814.5661,510051523.1101868,937.0416753685321
2089-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,738.05225,510051523.1101868,877.8158967418144
2090-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,608.1267,510051523.1101868,725.7597377649464
2091-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,744.8603,510051523.1101868,838.6549397945233
2092-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,810.0013,510051523.1101868,915.841414828374
2093-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,670.3833,510051523.1101868,777.3922794110963
2094-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,809.71014,510051523.1101868,907.3989136741513
2095-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,629.19257,510051523.1101868,762.2864872979846
2096-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,678.65485,510051523.1101868,805.715096646567
2097-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,665.057,510051523.1101868,805.8670260843523
2098-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,661.7257,510051523.1101868,792.1725778138173
2099-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,827.12115,510051523.1101868,926.2611670693357
2100-12-31,ssp585,CMCC-CM2-SR5,ssp585 (CMIP6) - CMCC-CM2-SR5,668.29895,510051523.1101868,808.4873017888647
2015-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,266.35837,505792698.2157188,146.28826270703
2016-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,318.82822,505792698.2157188,176.6938519249202
2017-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,355.9888,505792698.2157188,195.97833336514665
2018-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,390.63187,505792698.2157188,213.4242807821404
2019-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,293.45895,505792698.2157188,162.51414400834696
2020-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,360.61975,505792698.2157188,198.4244287006236
2021-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,326.13016,505792698.2157188,179.04688005430165
2022-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,306.11066,505792698.2157188,167.60771930547696
2023-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,336.8916,505792698.2157188,184.51322298400106
2024-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,300.30215,505792698.2157188,163.81073995102722
2025-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,364.3413,505792698.2157188,200.74273708191123
2026-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,326.48877,505792698.2157188,178.22681597013147
2027-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,246.10548,505792698.2157188,133.9531954896535
2028-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,347.83704,505792698.2157188,190.9949781124054
2029-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,373.26926,505792698.2157188,203.8999588676784
2030-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,243.29492,505792698.2157188,133.2690697381564
2031-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,246.3212,505792698.2157188,135.2705568340867
2032-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,411.8064,505792698.2157188,224.34651168739578
2033-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,388.5043,505792698.2157188,210.6223356417479
2034-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,263.87576,505792698.2157188,143.74874131364027
2035-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,304.21216,505792698.2157188,169.37894622471563
2036-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,293.8795,505792698.2157188,161.5959674825039
2037-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,390.28613,505792698.2157188,211.38433964991287
2038-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,325.09256,505792698.2157188,177.09144172130607
2039-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,304.75403,505792698.2157188,166.28982054719046
2040-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,332.58954,505792698.2157188,180.88059194023057
2041-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,313.17566,505792698.2157188,170.7217916704388
2042-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,348.98163,505792698.2157188,189.98027597657128
2043-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,293.39008,505792698.2157188,161.16782399194767
2044-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,282.85193,505792698.2157188,152.72233027353042
2045-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,457.15018,505792698.2157188,244.67855874145448
2046-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,276.62622,505792698.2157188,150.70277536977764
2047-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,354.22946,505792698.2157188,195.21874821761352
2048-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,352.04068,505792698.2157188,191.93122051485724
2049-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,380.95508,505792698.2157188,208.8420684130623
2050-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,421.77777,505792698.2157188,236.03745866117958
2051-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,306.4928,505792698.2157188,165.9797345304012
2052-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,309.98376,505792698.2157188,167.33026917948948
2053-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,237.05234,505792698.2157188,127.26313608726011
2054-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,382.56223,505792698.2157188,207.29675676503052
2055-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,396.8477,505792698.2157188,219.99495126059767
2056-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,397.6714,505792698.2157188,215.81748766072351
2057-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,285.58298,505792698.2157188,154.21322688047596
2058-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,323.7664,505792698.2157188,176.86881456212535
2059-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,348.42596,505792698.2157188,189.3078278522037
2060-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,263.06238,505792698.2157188,141.8297075406335
2061-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,367.37643,505792698.2157188,197.23166902228198
2062-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,383.98413,505792698.2157188,210.6120565778433
2063-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,326.20383,505792698.2157188,177.37205525031104
2064-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,288.46365,505792698.2157188,156.28826147423902
2065-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,437.4641,505792698.2157188,237.1177854003524
2066-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,263.73267,505792698.2157188,142.73083663960702
2067-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,557.7599,505792698.2157188,304.94300485216655
2068-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,313.53775,505792698.2157188,170.65935479796954
2069-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,438.5957,505792698.2157188,237.46828264573554
2070-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,299.1219,505792698.2157188,164.5854480910761
2071-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,396.82938,505792698.2157188,211.12726602517586
2072-12-31,ssp585,EC-Earth3-CC,ssp585 (CMIP6) - EC-Earth3-CC,410.93472,505792698.2157188,223.61625224877022
